Product_ID,Product_Name,Category,Subcategory,Brand,Unit_Price_SAR,Cost_Price_SAR,Stock_Quantity,Reorder_Level,Supplier_ID,Weight_kg,Warranty_Months,Rating,Is_Active
PROD-000804,Glass Cleaner,Automotive,Car Care,OasisHome,4305.08,1530.07,1154,182,SUP-016,16.3,12,4.9,TRUE
PROD-000805,Leather Conditioner,Automotive,Car Care,GlobalTech,2222.65,2327.21,161,34,SUP-166,32.74,24,3,TRUE
PROD-000806,Dashboard Polish,Automotive,Car Care,GlobalTech,2632.22,1163.75,1819,136,SUP-005,32.63,36,3.8,TRUE
PROD-000807,Wheel Cleaner,Automotive,Car Care,AlFaisal,114.68,963.83,1888,95,SUP-093,31.01,0,3.9,TRUE
PROD-000808,Clay Bar Kit,Automotive,Car Care,GlobalTech,755.9,882.57,907,20,SUP-148,29.05,6,3.1,TRUE
PROD-000809,Detailing Brush,Automotive,Car Care,OasisHome,1799.02,2540.84,43,107,SUP-072,34.65,24,4.7,FALSE
PROD-000810,Drying Towel,Automotive,Car Care,RedSea,3759.79,1452.52,1330,162,SUP-175,19.29,6,4.1,TRUE
PROD-000811,Seat Covers,Automotive,Interior Accessories,OasisHome,2054.05,2072.34,388,42,SUP-076,43.9,6,4.4,TRUE
PROD-000812,Floor Mats,Automotive,Interior Accessories,Premium,3255.55,2337.88,1701,54,SUP-200,1.22,24,4.4,TRUE
PROD-000813,Steering Wheel Cover,Automotive,Interior Accessories,AlFaisal,3337.19,1557.96,674,157,SUP-078,2.8,6,2.9,FALSE
PROD-000814,Sun Shade,Automotive,Interior Accessories,Najdi,3434.35,395.85,1134,33,SUP-109,37.9,24,2.8,TRUE
PROD-000815,Phone Mount,Automotive,Interior Accessories,Hijazi,2959.28,2255.44,1495,92,SUP-066,45.12,12,4.7,TRUE
PROD-000816,Cup Holder Organizer,Automotive,Interior Accessories,ValueMax,205.62,1324.64,608,184,SUP-037,3.36,0,4.6,TRUE
PROD-000817,Trash Can,Automotive,Interior Accessories,SaudiMart,2088.18,2173.58,604,71,SUP-186,24.55,0,4.2,TRUE
PROD-000818,Seat Gap Filler,Automotive,Interior Accessories,DesertBloom,1668.44,2627.13,708,89,SUP-048,40.58,24,5,TRUE
PROD-000819,Neck Pillow,Automotive,Interior Accessories,OasisHome,3446.38,1700.02,934,52,SUP-080,49.29,24,3.8,TRUE
PROD-000820,Ambient Light,Automotive,Interior Accessories,DesertBloom,819.16,1002.79,1735,76,SUP-087,1.41,6,3.6,FALSE
PROD-000821,Car Cover,Automotive,Exterior Accessories,RedSea,3260.46,1921.97,15,69,SUP-059,25.94,24,4.7,TRUE
PROD-000822,Bumper Guard,Automotive,Exterior Accessories,Hijazi,4436,1023.78,1805,146,SUP-176,35.64,12,2.9,TRUE
PROD-000823,Door Edge Protector,Automotive,Exterior Accessories,GlobalTech,4248.68,2665.96,1367,61,SUP-186,45.39,0,4.3,TRUE
PROD-000824,Window Visor,Automotive,Exterior Accessories,DesertBloom,1085.76,2912.23,272,32,SUP-049,11.38,36,3.7,TRUE
PROD-000825,Mud Flaps,Automotive,Exterior Accessories,Premium,1519.03,2758.62,1727,73,SUP-092,41.8,0,2.8,TRUE
PROD-000826,Roof Rack,Automotive,Exterior Accessories,Najdi,1210.82,601.21,773,126,SUP-145,14.06,6,3.5,TRUE
PROD-000827,Spoiler,Automotive,Exterior Accessories,Premium,1885.65,1871.46,622,177,SUP-019,30.33,24,3.9,TRUE
PROD-000828,Side Mirror Cover,Automotive,Exterior Accessories,GlobalTech,4200.51,2131.54,1835,99,SUP-076,40.09,12,3.1,TRUE
PROD-000829,License Plate Frame,Automotive,Exterior Accessories,ValueMax,1958.53,1495.99,1006,100,SUP-149,15.65,6,3.9,TRUE
PROD-000830,Antenna,Automotive,Exterior Accessories,Premium,3241.9,1579.84,806,47,SUP-102,47.52,24,3.1,TRUE
PROD-000831,All-Season Tire,Automotive,Tires,DesertBloom,3967.85,2432.9,1235,40,SUP-025,17.02,0,3.4,TRUE
PROD-000832,Summer Tire,Automotive,Tires,RedSea,3033.87,1397.44,11,111,SUP-174,49.32,36,2.8,TRUE
PROD-000833,Winter Tire,Automotive,Tires,SaudiMart,4718.83,1290.44,1316,89,SUP-127,19.9,0,4.9,FALSE
PROD-000834,Run-Flat Tire,Automotive,Tires,Hijazi,3426.11,2409.92,1472,90,SUP-153,44.57,24,3.4,TRUE
PROD-000835,Off-Road Tire,Automotive,Tires,AlFaisal,520.29,1544.39,533,113,SUP-106,8.3,36,3,TRUE
PROD-000836,Performance Tire,Automotive,Tires,ValueMax,1636.15,2538.65,222,105,SUP-178,26.64,6,4.3,TRUE
PROD-000837,Spare Tire,Automotive,Tires,SaudiMart,2975.71,2963.56,997,122,SUP-010,17.17,24,3.6,TRUE
PROD-000838,Tire Pressure Gauge,Automotive,Tires,Najdi,432.52,825.3,1874,160,SUP-175,11,12,3.1,TRUE
PROD-000839,Tire Inflator,Automotive,Tires,Najdi,2436.51,1743.39,787,168,SUP-188,36.94,6,3.8,TRUE
PROD-000840,Tire Repair Kit,Automotive,Tires,AlFaisal,3366.14,2544.35,206,93,SUP-165,29.81,24,4.9,TRUE
PROD-000841,Socket Set,Automotive,Tools,DesertBloom,3071.42,1561.59,460,41,SUP-195,36.7,24,4.2,FALSE
PROD-000842,Screwdriver Kit,Automotive,Tools,Hijazi,3453.79,2658.22,539,134,SUP-135,49.35,36,4.8,TRUE
PROD-000843,Torque Wrench,Automotive,Tools,DesertBloom,31.19,197.43,177,44,SUP-104,30.9,12,4.6,TRUE
PROD-000844,Jack Stand,Automotive,Tools,Najdi,3768.26,1498.34,1948,191,SUP-022,25.27,24,4.2,TRUE
PROD-000845,Multimeter,Automotive,Tools,AlFaisal,1152.99,1717.89,1378,138,SUP-069,47.62,0,3.4,TRUE
PROD-000846,Diagnostic Scanner,Automotive,Tools,GlobalTech,2894.66,1752.23,1752,169,SUP-150,15.03,36,3.8,TRUE
PROD-000847,Impact Driver,Automotive,Tools,GlobalTech,4234.88,2746.1,591,63,SUP-100,4.09,6,2.9,FALSE
PROD-000848,Work Light,Automotive,Tools,RedSea,156.82,1078.76,343,62,SUP-135,34.02,36,3.9,TRUE
PROD-000849,Tool Box,Automotive,Tools,Hijazi,164.32,352.89,1522,80,SUP-089,22.7,12,3.1,TRUE
PROD-000850,Breaker Bar,Automotive,Tools,Premium,2839.1,356.81,60,99,SUP-166,43.43,6,3.1,TRUE
PROD-000851,Dash Cam,Automotive,Electronics,GlobalTech,4446.42,2890.34,1110,180,SUP-092,13.05,36,3.9,FALSE
PROD-000852,GPS Navigator,Automotive,Electronics,DesertBloom,2010.73,2616.7,205,186,SUP-086,2.72,0,2.5,FALSE
PROD-000853,Bluetooth Adapter,Automotive,Electronics,Najdi,2220.16,165.94,1901,193,SUP-199,6.55,36,3.4,FALSE
PROD-000854,Backup Camera,Automotive,Electronics,ValueMax,106.99,645.07,570,191,SUP-012,41.53,24,3.2,TRUE
PROD-000855,TPMS Sensor,Automotive,Electronics,OasisHome,4263.53,1708.92,1025,91,SUP-137,25.19,24,3.5,TRUE
PROD-000856,LED Headlight,Automotive,Electronics,Premium,3594.53,1260.67,1978,152,SUP-178,46.62,0,5,TRUE
PROD-000857,Subwoofer,Automotive,Electronics,DesertBloom,1200.73,1711.9,71,109,SUP-155,44.76,6,4.4,TRUE
PROD-000858,Amplifier,Automotive,Electronics,Najdi,743.88,436.45,684,55,SUP-101,13.59,6,3.5,TRUE
PROD-000859,Remote Starter,Automotive,Electronics,OasisHome,4232.85,2959.31,1628,156,SUP-122,2.98,12,3.7,FALSE
PROD-000860,Radar Detector,Automotive,Electronics,DesertBloom,4189.53,1524.67,1018,115,SUP-078,25.24,0,4.3,TRUE
PROD-000861,LED Headlight Bulb,Automotive,Lighting,ValueMax,2161.7,1240.28,546,116,SUP-147,30.53,36,3.1,TRUE
PROD-000862,Fog Light,Automotive,Lighting,Najdi,3616.46,374.17,1650,128,SUP-129,16.99,24,3.6,FALSE
PROD-000863,Tail Light,Automotive,Lighting,Premium,3022.68,698.6,280,98,SUP-159,22.58,12,4.5,TRUE
PROD-000864,Interior LED Kit,Automotive,Lighting,SaudiMart,1146.37,1177.09,155,176,SUP-147,28.2,6,3.4,TRUE
PROD-000865,Underglow Kit,Automotive,Lighting,OasisHome,3926.44,2776.96,1408,121,SUP-029,31.66,24,4.7,TRUE
PROD-000866,Light Bar,Automotive,Lighting,DesertBloom,4339.07,2520.3,1515,68,SUP-101,26.8,24,4.3,TRUE
PROD-000867,Strobe Light,Automotive,Lighting,OasisHome,2268.79,1406.18,1126,130,SUP-083,26.95,36,2.6,TRUE
PROD-000868,License Plate Light,Automotive,Lighting,Najdi,3917.86,2073.29,80,84,SUP-106,16.96,12,3.4,FALSE
PROD-000869,Turn Signal,Automotive,Lighting,Najdi,1117.1,1161.34,1542,73,SUP-101,9.83,36,4.2,TRUE
PROD-000870,Daytime Running Light,Automotive,Lighting,OasisHome,4583.44,435.74,1351,55,SUP-046,10.62,0,4.8,TRUE
PROD-000871,First Aid Kit,Automotive,Safety,GlobalTech,297.41,1480.32,1535,166,SUP-141,40.77,0,3.3,FALSE
PROD-000872,Fire Extinguisher,Automotive,Safety,ValueMax,4691.65,2213.62,1020,31,SUP-194,4.72,6,3,FALSE
PROD-000873,Warning Triangle,Automotive,Safety,ValueMax,4062.09,2236.13,1515,146,SUP-162,23.61,12,4,TRUE
PROD-000874,Reflective Vest,Automotive,Safety,DesertBloom,3007.74,1772.25,1392,178,SUP-034,30.99,0,2.7,TRUE
PROD-000875,Emergency Hammer,Automotive,Safety,Hijazi,87.22,863.13,1809,141,SUP-069,35.7,36,4.7,TRUE
PROD-000876,Seatbelt Cutter,Automotive,Safety,Hijazi,3533.92,1808.96,160,40,SUP-058,30.24,36,2.8,FALSE
PROD-000877,Tire Chains,Automotive,Safety,ValueMax,2121.33,941.94,490,159,SUP-038,38.68,36,3.1,TRUE
PROD-000878,Snow Brush,Automotive,Safety,Premium,84.23,65.67,1403,75,SUP-064,28.15,6,4.8,FALSE
PROD-000879,Jumper Cables,Automotive,Safety,OasisHome,4722.37,1218.52,612,35,SUP-073,25,24,2.7,TRUE
PROD-000880,Towing Strap,Automotive,Safety,AlFaisal,4445.42,1266.45,1855,191,SUP-185,16.05,0,3.8,TRUE
PROD-000881,Engine Oil 5W-30,Automotive,Oils,SaudiMart,1999,2867.38,1233,93,SUP-170,44.92,36,3,TRUE
PROD-000882,Transmission Fluid,Automotive,Oils,GlobalTech,3716.24,1475.37,1033,168,SUP-183,45.59,12,4.3,TRUE
PROD-000883,Brake Fluid,Automotive,Oils,DesertBloom,223.9,2720.79,79,194,SUP-144,30,36,4.2,TRUE
PROD-000884,Coolant,Automotive,Oils,Hijazi,804.17,450.57,1633,56,SUP-168,44.76,24,3.2,FALSE
PROD-000885,Power Steering Fluid,Automotive,Oils,Premium,1196.49,111.58,1279,99,SUP-069,6.27,36,4.9,TRUE
PROD-000886,Differential Oil,Automotive,Oils,RedSea,3811.84,814.1,310,106,SUP-064,24.34,6,3.2,TRUE
PROD-000887,Grease,Automotive,Oils,GlobalTech,4039.78,1507.5,1124,87,SUP-122,37.46,0,2.9,TRUE
PROD-000888,Chain Lube,Automotive,Oils,Premium,3356.66,575.91,113,174,SUP-017,18.77,0,4,TRUE
PROD-000889,Penetrating Oil,Automotive,Oils,SaudiMart,1471.41,726.15,1213,133,SUP-197,28.95,6,4.8,TRUE
PROD-000890,Fuel Additive,Automotive,Oils,RedSea,4502.86,92.22,1530,59,SUP-078,7.3,0,3.3,FALSE
PROD-000891,Brake Pads,Automotive,Parts,OasisHome,545.33,2751.61,1561,60,SUP-109,41.99,12,3.2,TRUE
PROD-000892,Air Filter,Automotive,Parts,Premium,2350.71,2353.99,1612,130,SUP-173,46.06,36,3.5,FALSE
PROD-000893,Oil Filter,Automotive,Parts,Najdi,3174.21,1318.27,382,164,SUP-107,6.35,0,3.3,FALSE
PROD-000894,Spark Plugs,Automotive,Parts,AlFaisal,3968.57,1641.83,180,34,SUP-024,34.46,12,2.7,TRUE
PROD-000895,Wiper Blades,Automotive,Parts,Premium,3641.42,456.94,1885,171,SUP-163,9.03,0,3.5,TRUE
PROD-000896,Battery,Automotive,Parts,GlobalTech,2401.57,1676.16,1730,103,SUP-031,16.07,6,4.7,TRUE
PROD-000897,Alternator,Automotive,Parts,SaudiMart,1560.33,2729,1928,26,SUP-094,13.79,36,2.6,TRUE
PROD-000898,Radiator,Automotive,Parts,Premium,1513.34,1933.54,1516,105,SUP-169,49.99,24,4.4,TRUE
PROD-000899,Shock Absorber,Automotive,Parts,RedSea,641.93,156.69,579,142,SUP-054,42,36,4.6,FALSE
PROD-000900,Clutch Kit,Automotive,Parts,AlFaisal,4644.32,1164.52,329,62,SUP-192,26.16,12,3.2,TRUE
PROD-000901,Arabic Coffee,Groceries,Beverages,OasisHome,3398.45,970.23,1335,33,SUP-045,34.2,0,2.6,FALSE
PROD-000902,Green Tea,Groceries,Beverages,Hijazi,90.15,432.73,1690,74,SUP-082,27.18,6,3.3,TRUE
PROD-000903,Energy Drink,Groceries,Beverages,Najdi,882.01,936.15,169,114,SUP-122,44.88,36,4.8,TRUE
PROD-000904,Sparkling Water,Groceries,Beverages,DesertBloom,2544.94,1184.33,73,87,SUP-025,19.09,12,3.1,TRUE
PROD-000905,Fresh Juice,Groceries,Beverages,OasisHome,4046.03,918.81,1863,48,SUP-184,37.64,36,3.9,TRUE
PROD-000906,Herbal Tea,Groceries,Beverages,AlFaisal,3326.63,1362.21,586,186,SUP-108,31.35,6,3,TRUE
PROD-000907,Protein Shake,Groceries,Beverages,SaudiMart,1372.06,56.09,1844,31,SUP-171,33.29,12,3.9,TRUE
PROD-000908,Coconut Water,Groceries,Beverages,Premium,604.69,1990.62,716,80,SUP-088,0.26,24,2.8,TRUE
PROD-000909,Kombucha,Groceries,Beverages,AlFaisal,4755.9,1609.85,68,172,SUP-153,13.87,0,4.9,TRUE
PROD-000910,Milk,Groceries,Beverages,OasisHome,2224.48,593.92,437,37,SUP-046,40.74,36,4.7,FALSE
PROD-000911,Dates Box,Groceries,Snacks,AlFaisal,1691.27,2329,698,188,SUP-016,42.79,6,2.5,TRUE
PROD-000912,Mixed Nuts,Groceries,Snacks,AlFaisal,962.11,2122.4,1547,146,SUP-173,33.8,6,3.6,TRUE
PROD-000913,Popcorn,Groceries,Snacks,GlobalTech,1073.58,559.02,1593,91,SUP-102,16.33,36,3,TRUE
PROD-000914,Chips,Groceries,Snacks,ValueMax,510.57,1308.83,1289,62,SUP-012,5.81,12,2.6,FALSE
PROD-000915,Chocolate Bar,Groceries,Snacks,ValueMax,4524.34,2787.62,562,24,SUP-002,22.54,24,4.5,FALSE
PROD-000916,Protein Bar,Groceries,Snacks,SaudiMart,513.48,101.27,1485,76,SUP-199,5.58,24,4.5,TRUE
PROD-000917,Dried Fruit,Groceries,Snacks,ValueMax,3635.27,1295.8,358,44,SUP-095,18.03,6,4.6,FALSE
PROD-000918,Granola,Groceries,Snacks,AlFaisal,1022.18,1486.99,670,53,SUP-140,18.84,6,4.8,TRUE
PROD-000919,Rice Cakes,Groceries,Snacks,RedSea,4995.87,2693.7,1312,191,SUP-013,1.74,12,3.9,FALSE
PROD-000920,Seeds Mix,Groceries,Snacks,AlFaisal,4285.01,258.23,466,107,SUP-010,31.99,6,2.9,FALSE
PROD-000921,Laban,Groceries,Dairy,RedSea,78.72,2015.56,1210,145,SUP-096,49.05,24,5,TRUE
PROD-000922,Cheese,Groceries,Dairy,DesertBloom,4577.67,1044.46,1286,163,SUP-173,2,6,4.5,TRUE
PROD-000923,Yogurt,Groceries,Dairy,DesertBloom,566.08,910.32,285,156,SUP-182,25.58,0,3.5,TRUE
PROD-000924,Butter,Groceries,Dairy,RedSea,4378.51,1477.69,1331,171,SUP-048,24.3,36,3.5,TRUE
PROD-000925,Cream Cheese,Groceries,Dairy,ValueMax,3363.6,2459.64,11,108,SUP-095,41.45,12,4.4,FALSE
PROD-000926,Ghee,Groceries,Dairy,SaudiMart,3954.57,2440.21,1776,68,SUP-189,37.01,0,3.2,TRUE
PROD-000927,Milk Powder,Groceries,Dairy,ValueMax,1373.17,341.97,1851,165,SUP-144,45.9,6,4.2,FALSE
PROD-000928,Ice Cream,Groceries,Dairy,RedSea,1466.21,723.22,1008,72,SUP-029,48.74,0,2.9,TRUE
PROD-000929,Custard,Groceries,Dairy,OasisHome,4901.87,159.55,217,195,SUP-002,11.18,0,2.7,TRUE
PROD-000930,Whipped Cream,Groceries,Dairy,SaudiMart,2465.5,1126.13,1169,139,SUP-138,39.65,6,2.7,FALSE
PROD-000931,Chicken Breast,Groceries,Meat,OasisHome,1272.97,922.53,1507,93,SUP-060,46.96,12,3,TRUE
PROD-000932,Lamb Chops,Groceries,Meat,Hijazi,4862.71,2678.32,43,151,SUP-038,44.78,36,2.9,TRUE
PROD-000933,Beef Steak,Groceries,Meat,Najdi,414.71,2843.04,1337,41,SUP-149,44.25,36,3.8,TRUE
PROD-000934,Ground Beef,Groceries,Meat,Hijazi,1140.29,2492.24,293,144,SUP-032,15.45,6,3.4,TRUE
PROD-000935,Fish Fillet,Groceries,Meat,DesertBloom,2677.18,1308.9,1064,126,SUP-055,38.07,36,3.6,TRUE
PROD-000936,Shrimp,Groceries,Meat,OasisHome,4787.18,507.15,1075,77,SUP-196,7.83,6,3.7,TRUE
PROD-000937,Turkey,Groceries,Meat,ValueMax,1319.01,2630.87,287,142,SUP-178,14.7,6,3.4,TRUE
PROD-000938,Duck,Groceries,Meat,Premium,1628.76,548.23,751,163,SUP-013,8.36,6,2.8,TRUE
PROD-000939,Kebab,Groceries,Meat,Premium,1781.01,843.97,1098,26,SUP-084,37.34,0,3.1,TRUE
PROD-000940,Sausages,Groceries,Meat,Hijazi,1138.77,1910.22,1713,88,SUP-149,2.4,36,3.1,TRUE
PROD-000941,Khubz,Groceries,Bakery,Hijazi,4962.12,1606.17,1934,184,SUP-199,45.14,0,4.3,TRUE
PROD-000942,Croissant,Groceries,Bakery,RedSea,3801.79,1224.06,1809,38,SUP-185,14.32,24,2.7,TRUE
PROD-000943,Muffin,Groceries,Bakery,AlFaisal,1314.26,573.89,1482,83,SUP-121,3.03,12,3.3,FALSE
PROD-000944,Baguette,Groceries,Bakery,OasisHome,1464.59,1651.8,1846,87,SUP-030,42.75,12,3.7,FALSE
PROD-000945,Pita Bread,Groceries,Bakery,GlobalTech,4972.85,177.1,921,84,SUP-145,6.84,6,4,FALSE
PROD-000946,Cake,Groceries,Bakery,Najdi,1812.77,1601.09,748,199,SUP-027,31.98,0,4,TRUE
PROD-000947,Cookies,Groceries,Bakery,Hijazi,1401.35,1975.81,563,115,SUP-106,17.51,36,4.1,TRUE
PROD-000948,Donuts,Groceries,Bakery,AlFaisal,103.73,1292.85,389,78,SUP-122,41.6,6,3.5,TRUE
PROD-000949,Brownies,Groceries,Bakery,AlFaisal,3782.27,697.96,229,66,SUP-026,14.67,6,2.6,TRUE
PROD-000950,Scones,Groceries,Bakery,SaudiMart,3044.68,991.3,422,25,SUP-066,8.67,36,4.8,FALSE
PROD-000951,Frozen Pizza,Groceries,Frozen Foods,OasisHome,758.79,206.19,362,123,SUP-092,34.43,24,3.2,TRUE
PROD-000952,Frozen Vegetables,Groceries,Frozen Foods,RedSea,3021.92,1192.26,1004,78,SUP-084,47.29,0,3.5,TRUE
PROD-000953,Frozen Berries,Groceries,Frozen Foods,RedSea,245.2,2735.58,1039,171,SUP-117,40.26,0,4,TRUE
PROD-000954,Ice Cream Tub,Groceries,Frozen Foods,RedSea,4550.27,1842.24,1793,196,SUP-101,14.05,36,4.8,TRUE
PROD-000955,Frozen Paratha,Groceries,Frozen Foods,OasisHome,3110.16,2427.51,688,119,SUP-042,40.04,12,3.2,FALSE
PROD-000956,Frozen Samosa,Groceries,Frozen Foods,DesertBloom,4158.05,1368.04,166,154,SUP-138,30.2,6,4.8,FALSE
PROD-000957,Frozen Fish,Groceries,Frozen Foods,SaudiMart,462.74,1297.95,1194,43,SUP-106,19.43,6,3,TRUE
PROD-000958,Frozen Dumplings,Groceries,Frozen Foods,GlobalTech,3514.1,1931.52,1329,134,SUP-090,29.53,0,3.2,FALSE
PROD-000959,Frozen Waffles,Groceries,Frozen Foods,Hijazi,3689.15,80.17,573,107,SUP-058,44.6,24,4.3,FALSE
PROD-000960,Frozen Juice,Groceries,Frozen Foods,ValueMax,3926.96,1373.46,207,198,SUP-112,6.97,24,2.9,TRUE
PROD-000961,Canned Tuna,Groceries,Canned Goods,OasisHome,2884.43,1978.27,102,122,SUP-057,2.03,24,4,TRUE
PROD-000962,Canned Beans,Groceries,Canned Goods,OasisHome,3547.7,1921.52,1687,162,SUP-149,43.78,24,3.8,TRUE
PROD-000963,Canned Tomatoes,Groceries,Canned Goods,AlFaisal,4320.8,669.24,379,39,SUP-028,25.23,24,3.9,TRUE
PROD-000964,Canned Corn,Groceries,Canned Goods,Najdi,722.73,1930.99,1762,166,SUP-135,23.92,6,3.3,TRUE
PROD-000965,Canned Soup,Groceries,Canned Goods,SaudiMart,1776.03,2059.23,1663,183,SUP-160,23.17,12,3.3,FALSE
PROD-000966,Canned Fruit,Groceries,Canned Goods,Premium,1725.75,2977.61,75,178,SUP-076,22.47,12,3.6,TRUE
PROD-000967,Canned Coconut Milk,Groceries,Canned Goods,ValueMax,1181.93,1945.17,1588,186,SUP-026,19.46,24,4.7,TRUE
PROD-000968,Canned Chickpeas,Groceries,Canned Goods,Premium,2232.8,2663.08,271,165,SUP-101,27.03,24,3.1,FALSE
PROD-000969,Canned Peas,Groceries,Canned Goods,Hijazi,2272.88,1287.61,1276,116,SUP-099,11.59,12,2.8,TRUE
PROD-000970,Canned Mushrooms,Groceries,Canned Goods,Najdi,72.18,2372.9,927,112,SUP-095,0.66,0,4.1,TRUE
PROD-000971,Basmati Rice,Groceries,Rice & Grains,GlobalTech,3551.06,2860.75,473,148,SUP-147,2.64,0,3.6,TRUE
PROD-000972,Brown Rice,Groceries,Rice & Grains,Premium,3233.67,21.38,1829,184,SUP-121,29.9,24,3.7,FALSE
PROD-000973,Quinoa,Groceries,Rice & Grains,GlobalTech,4585.04,529.13,848,200,SUP-018,20.77,12,2.6,TRUE
PROD-000974,Couscous,Groceries,Rice & Grains,Premium,3209.36,400.26,1890,163,SUP-007,7.32,6,4.2,TRUE
PROD-000975,Bulgur,Groceries,Rice & Grains,Najdi,2174.12,2917.5,846,103,SUP-024,23.7,12,3.9,FALSE
PROD-000976,Oats,Groceries,Rice & Grains,Najdi,4964.17,2549.13,726,147,SUP-014,15.01,6,3.9,TRUE
PROD-000977,Barley,Groceries,Rice & Grains,OasisHome,3774.38,533.29,1984,192,SUP-187,26.15,0,4.1,TRUE
PROD-000978,Millet,Groceries,Rice & Grains,DesertBloom,3875.41,2671.18,159,136,SUP-104,38.33,36,3.9,FALSE
PROD-000979,Wild Rice,Groceries,Rice & Grains,Hijazi,4877.8,895.1,909,73,SUP-081,28.44,12,4.9,FALSE
PROD-000980,Arborio Rice,Groceries,Rice & Grains,SaudiMart,3617.43,2785.86,614,139,SUP-040,2.5,36,2.8,TRUE
PROD-000981,Saffron,Groceries,Spices,Najdi,3443.92,2420.99,1202,125,SUP-118,35.87,12,4.8,TRUE
PROD-000982,Cardamom,Groceries,Spices,Premium,3026.9,2811.48,1436,129,SUP-105,27.08,24,3.1,TRUE
PROD-000983,Cinnamon,Groceries,Spices,SaudiMart,158.25,244.93,917,165,SUP-121,23.55,24,4.9,TRUE
PROD-000984,Turmeric,Groceries,Spices,SaudiMart,906.89,49.07,1327,83,SUP-177,35.04,12,4.4,TRUE
PROD-000985,Cumin,Groceries,Spices,Premium,846.26,750.73,654,66,SUP-037,1.58,12,2.8,TRUE
PROD-000986,Black Pepper,Groceries,Spices,AlFaisal,3278.29,1209.05,1297,180,SUP-028,7.48,0,2.9,TRUE
PROD-000987,Sumac,Groceries,Spices,SaudiMart,2891.46,324.89,1810,68,SUP-146,39.37,12,3.2,TRUE
PROD-000988,Za'atar,Groceries,Spices,AlFaisal,3477.28,299.84,1590,119,SUP-082,20.84,36,3.9,FALSE
PROD-000989,Baharat,Groceries,Spices,RedSea,4242.75,2820.44,53,173,SUP-168,43.76,24,2.9,FALSE
PROD-000990,Ras El Hanout,Groceries,Spices,AlFaisal,3386.99,1477.2,121,189,SUP-186,9.66,0,3.2,TRUE
PROD-000991,Organic Honey,Groceries,Organic,SaudiMart,2035.61,903.8,1662,65,SUP-131,25.07,12,4.9,TRUE
PROD-000992,Organic Olive Oil,Groceries,Organic,Hijazi,209.87,1979.56,1665,25,SUP-107,29.92,36,2.8,TRUE
PROD-000993,Organic Eggs,Groceries,Organic,OasisHome,3944.01,1421.45,122,86,SUP-078,28.97,24,2.7,TRUE
PROD-000994,Organic Flour,Groceries,Organic,OasisHome,3302.99,767.69,1106,177,SUP-014,43.84,24,4.3,FALSE
PROD-000995,Organic Sugar,Groceries,Organic,Premium,1580.86,2784.58,387,173,SUP-026,7.2,24,4.5,FALSE
PROD-000996,Organic Coffee,Groceries,Organic,ValueMax,3941.92,1014.35,1969,191,SUP-139,37.18,12,2.7,TRUE
PROD-000997,Organic Tea,Groceries,Organic,OasisHome,3654.98,761.1,369,167,SUP-116,32.11,0,3.1,FALSE
PROD-000998,Organic Milk,Groceries,Organic,Hijazi,1027.28,2829.51,6,27,SUP-065,45.25,12,4.2,TRUE
PROD-000999,Organic Vegetables,Groceries,Organic,DesertBloom,3269.94,2703.49,1420,126,SUP-187,34.32,36,4.7,TRUE
PROD-001000,Organic Fruits,Groceries,Organic,GlobalTech,3928.93,2468.77,1568,54,SUP-053,40.72,0,2.6,FALSE
